State,District,Market,Commodity,Min Price,Max Price,Modal Price
Gujarat,Banaskanth,Palanpur,Wheat,2190,2275,2232
Gujarat,Banaskanth,Panthawada,Bajra(Pearl Millet/Cumbu),1830,2105,1967.5
Gujarat,Banaskanth,Panthawada,Castor Seed,6310,6380,6345
Gujarat,Banaskanth,Panthawada,Mustard,5055,5310,5182.5
Gujarat,Banaskanth,Panthawada,Wheat,2250,2250,2250
Gujarat,Banaskanth,Vav,Cummin Seed(Jeera),45250,59505,52377.5
Gujarat,Bharuch,Ankleshwar,Bhindi(Ladies Finger),2400,3500,3000
Gujarat,Bharuch,Ankleshwar,Bitter gourd,3600,4500,4000
Gujarat,Bharuch,Ankleshwar,Bottle gourd,2000,3000,2500
Gujarat,Bharuch,Ankleshwar,Brinjal,3200,5000,4000
Gujarat,Bharuch,Ankleshwar,Cabbage,600,1600,900
Gujarat,Bharuch,Ankleshwar,Cauliflower,1500,3500,2300
Gujarat,Bharuch,Ankleshwar,Cucumbar(Kheera),1200,1600,1300
Gujarat,Bharuch,Ankleshwar,Drumstick,3000,4000,3500
Gujarat,Bharuch,Ankleshwar,Ginger(Green),8500,13500,9500
Gujarat,Bharuch,Ankleshwar,Green Chilli,2500,7000,5000
Gujarat,Bharuch,Ankleshwar,Lemon,1500,2800,2500
Gujarat,Bharuch,Ankleshwar,Methi(Leaves),2500,5000,3500
Gujarat,Bharuch,Ankleshwar,Onion,600,1700,1200
Gujarat,Bharuch,Ankleshwar,Pointed gourd (Parval),2500,3000,2800
Gujarat,Bharuch,Ankleshwar,Potato,1000,1800,1400
Gujarat,Bharuch,Ankleshwar,Tomato,7500,11000,9000
Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7400,8000,7600
Gujarat,Bharuch,Jambusar,Bajra(Pearl Millet/Cumbu),2200,2600,2400
Gujarat,Bharuch,Jambusar,Castor Seed,5200,5600,5400
Gujarat,Bharuch,Jambusar,Cotton,5600,6000,5800
Gujarat,Bharuch,Jambusar,Jowar(Sorghum),2600,3000,2800
Gujarat,Bharuch,Jambusar,Maize,2000,2400,2200
Gujarat,Bharuch,Jambusar,Rice,3000,3600,3300
Gujarat,Bharuch,Jambusar,Wheat,2800,3400,3200
Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),7400,7800,7600
Gujarat,Bharuch,Jambusar(Kaavi),Bajra(Pearl Millet/Cumbu),2000,2400,2200
Gujarat,Bharuch,Jambusar(Kaavi),Castor Seed,5100,5500,5300
Gujarat,Bharuch,Jambusar(Kaavi),Cotton,5400,5800,5600
Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),2400,2800,2600
Gujarat,Bharuch,Jambusar(Kaavi),Maize,1800,2200,2000
Gujarat,Bharuch,Jambusar(Kaavi),Rice,3200,3600,3400
Gujarat,Botad,Botad(Haddad),Cotton,6500,7410,6955
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),7600,8000,7800
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),7800,8200,8000
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),5050,5100,5075
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),5100,5250,5200
Gujarat,Dahod,Dahod,Black Gram (Urd Beans)(Whole),6000,8000,7700
Gujarat,Dahod,Dahod,Castor Seed,5700,5800,5750
Gujarat,Dahod,Dahod,Castor Seed,5500,5600,5550
Gujarat,Dahod,Dahod,Green Gram (Moong)(Whole),7500,8000,7800
Gujarat,Dahod,Dahod,Maize,2050,2750,2600
Gujarat,Dahod,Dahod,Maize,2100,2280,2200
Gujarat,Dahod,Dahod,Paddy(Dhan)(Common),1875,1900,1885
Gujarat,Dahod,Dahod,Paddy(Dhan)(Common),2050,2150,2100
Gujarat,Dahod,Dahod,Rice,4500,5500,5400
Gujarat,Dahod,Dahod,Soyabean,4900,5000,4950
Gujarat,Dahod,Dahod,Wheat,2640,2750,2700
Gujarat,Dahod,Dahod,Wheat,2490,2625,2550
Gujarat,Dahod,Dahod(Veg. Market),Bhindi(Ladies Finger),1500,2400,2000
Gujarat,Dahod,Dahod(Veg. Market),Bitter gourd,2000,3250,2500
Gujarat,Dahod,Dahod(Veg. Market),Bottle gourd,1000,3000,2500
Gujarat,Dahod,Dahod(Veg. Market),Brinjal,1000,2800,2000
Gujarat,Dahod,Dahod(Veg. Market),Cabbage,1000,2200,1500
Gujarat,Dahod,Dahod(Veg. Market),Carrot,6500,7500,7000
Gujarat,Dahod,Dahod(Veg. Market),Cauliflower,2000,6000,4000
Gujarat,Dahod,Dahod(Veg. Market),Coriander(Leaves),5000,9000,7500
Gujarat,Dahod,Dahod(Veg. Market),Cucumbar(Kheera),1500,3000,2500
Gujarat,Dahod,Dahod(Veg. Market),Drumstick,2500,4000,3500
Gujarat,Dahod,Dahod(Veg. Market),Elephant Yam (Suran),2500,4000,3500
Gujarat,Dahod,Dahod(Veg. Market),Ginger(Green),14000,16500,15000
Gujarat,Dahod,Dahod(Veg. Market),Green Chilli,2500,6500,4000
Gujarat,Dahod,Dahod(Veg. Market),Lemon,3000,5000,4000
Gujarat,Dahod,Dahod(Veg. Market),Little gourd (Kundru),2000,3750,2500
Gujarat,Dahod,Dahod(Veg. Market),Mint(Pudina),2500,4000,3500
Gujarat,Dahod,Dahod(Veg. Market),Onion,700,1800,1000
Gujarat,Dahod,Dahod(Veg. Market),Onion Green,4000,5000,4500
Gujarat,Dahod,Dahod(Veg. Market),Pointed gourd (Parval),2000,4000,2500
Gujarat,Dahod,Dahod(Veg. Market),Potato,1000,1500,1250
Gujarat,Dahod,Dahod(Veg. Market),Pumpkin,1000,1600,1250
Gujarat,Dahod,Dahod(Veg. Market),Ridgeguard(Tori),1500,4000,2500
Gujarat,Dahod,Dahod(Veg. Market),Tomato,4000,9500,7000
Gujarat,Gandhinagar,Dehgam,Bajra(Pearl Millet/Cumbu),2255,2325,2290
Gujarat,Gandhinagar,Dehgam,Castor Seed,6220,6295,6257
Gujarat,Gandhinagar,Dehgam,Guar,5400,5700,5550
Gujarat,Gandhinagar,Dehgam,Paddy(Dhan)(Common),1875,2025,1950
Gujarat,Gandhinagar,Dehgam,Wheat,2290,2335,2312
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bhindi(Ladies Finger),2000,3500,2750
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bottle gourd,1500,2500,1500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,3000,3500,3000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,2500,3500,3000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,3000,4000,3500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cabbage,1500,1500,1500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cauliflower,4500,4500,4500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cucumbar(Kheera),2000,3000,2500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Green Chilli,5500,6000,5500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Lemon,1200,1200,1200
Gujarat,Jamnagar,Dhrol,Bajra(Pearl Millet/Cumbu),1845,2050,1950
Gujarat,Jamnagar,Dhrol,Bengal Gram(Gram)(Whole),4300,4750,4525
Gujarat,Jamnagar,Dhrol,Cotton,5075,6950,6015
Gujarat,Jamnagar,Dhrol,Cummin Seed(Jeera),50000,57500,53750
Gujarat,Jamnagar,Dhrol,Groundnut,5700,8125,6915
Gujarat,Jamnagar,Dhrol,Jowar(Sorghum),3750,4700,4225
Gujarat,Jamnagar,Dhrol,"Sesamum(Sesame,Gingelly,Til)",12500,16850,14675
Gujarat,Jamnagar,Dhrol,Wheat,2200,2560,2380
Gujarat,Junagarh,Kodinar,Bajra(Pearl Millet/Cumbu),2000,2285,2125
Gujarat,Junagarh,Kodinar,Black Gram (Urd Beans)(Whole),6250,9125,8600
Gujarat,Junagarh,Kodinar,Castor Seed,5400,6260,5750
Gujarat,Junagarh,Kodinar,Groundnut,6875,8590,8100
Gujarat,Junagarh,Kodinar,Soyabean,4500,4890,4725
Gujarat,Junagarh,Kodinar,Wheat,2125,2635,2475
Gujarat,Junagarh,Talalagir,Bhindi(Ladies Finger),2500,4000,3500
Gujarat,Junagarh,Talalagir,Brinjal,2000,5000,3500
Gujarat,Junagarh,Talalagir,Cabbage,1500,3500,2500
Gujarat,Junagarh,Talalagir,Green Chilli,3000,5000,4000
Gujarat,Junagarh,Talalagir,Guar,5000,7000,6000
Gujarat,Junagarh,Talalagir,Kartali (Kantola),6000,8000,7000
Gujarat,Junagarh,Talalagir,Tomato,6000,10000,8000
Gujarat,Junagarh,Visavadar,Arhar (Tur/Red Gram)(Whole),8000,9380,8690
Gujarat,Junagarh,Visavadar,Castor Seed,4500,5330,4915
Gujarat,Junagarh,Visavadar,Corriander seed,6425,7455,6940
Gujarat,Junagarh,Visavadar,Cummin Seed(Jeera),37500,46500,42000
Gujarat,Junagarh,Visavadar,Green Gram (Moong)(Whole),6675,7955,7315
Gujarat,Junagarh,Visavadar,Ground Nut Seed,9175,10505,9940
Gujarat,Junagarh,Visavadar,Groundnut,5750,8180,6965
Gujarat,Junagarh,Visavadar,Groundnut (Split),7000,8250,7625
Gujarat,Junagarh,Visavadar,Kulthi(Horse Gram),4610,4880,4745
Gujarat,Junagarh,Visavadar,Onion,255,605,430
Gujarat,Junagarh,Visavadar,"Sesamum(Sesame,Gingelly,Til)",15075,16005,15540
Gujarat,Junagarh,Visavadar,"Sesamum(Sesame,Gingelly,Til)",15565,17305,16435
Gujarat,Junagarh,Visavadar,Soyabean,4575,4705,4640
Gujarat,Junagarh,Visavadar,Wheat,2325,2525,2425
Gujarat,Mehsana,Kadi,Bajra(Pearl Millet/Cumbu),2135,2385,2250
Gujarat,Mehsana,Kadi,Castor Seed,6250,6395,6350
Gujarat,Mehsana,Kadi,Guar Seed(Cluster Beans Seed),5500,5790,5700
Gujarat,Mehsana,Kadi,Mustard,5250,5325,5290
Gujarat,Mehsana,Kadi,Paddy(Dhan)(Common),1800,2600,2200
Gujarat,Mehsana,Kadi,"Sesamum(Sesame,Gingelly,Til)",15405,16605,16000
Gujarat,Mehsana,Kadi,Wheat,2150,2600,2450
Gujarat,Morbi,Vankaner,Corriander seed,6625,7150,7000
Gujarat,Morbi,Vankaner,Cummin Seed(Jeera),37000,56875,54000
Gujarat,Morbi,Vankaner,"Sesamum(Sesame,Gingelly,Til)",16325,17325,17000
Gujarat,Morbi,Vankaner,Wheat,2275,2500,2350
Gujarat,Morbi,Vankaner(Sub yard),Bhindi(Ladies Finger),5000,6000,5500
Gujarat,Morbi,Vankaner(Sub yard),Brinjal,4000,5000,4500
Gujarat,Morbi,Vankaner(Sub yard),Cabbage,2000,2500,2250
Gujarat,Morbi,Vankaner(Sub yard),Capsicum,9000,10500,10000
Gujarat,Morbi,Vankaner(Sub yard),Cauliflower,5000,6000,5500
Gujarat,Morbi,Vankaner(Sub yard),Guar,8000,9000,8500
Gujarat,Morbi,Vankaner(Sub yard),Lemon,1000,2000,1500
Gujarat,Morbi,Vankaner(Sub yard),Tomato,10000,15000,12500
Gujarat,Navsari,Bilimora,Bhindi(Ladies Finger),3000,4000,3500
Gujarat,Navsari,Bilimora,Bottle gourd,2500,4000,3200
Gujarat,Navsari,Bilimora,Brinjal,3000,4000,3500
Gujarat,Navsari,Bilimora,Cabbage,1000,2000,1500
Gujarat,Navsari,Bilimora,Cauliflower,800,2000,1400
Gujarat,Navsari,Bilimora,Green Chilli,4000,5000,4500
Gujarat,Navsari,Bilimora,Onion,1300,1800,1500
Gujarat,Navsari,Bilimora,Potato,1400,1800,1600
Gujarat,Navsari,Bilimora,Tomato,6000,10000,8000
Gujarat,Navsari,Vansda,Pointed gourd (Parval),2000,2400,2250
Gujarat,Patan,Sami,Castor Seed,6250,6330,6300
Gujarat,Patan,Sami,Cummin Seed(Jeera),55000,60500,57500
Gujarat,Patan,Sami,Suva (Dill Seed),19000,20375,20000
Gujarat,Patan,Sami,Wheat,1850,2875,2125
Gujarat,Patan,Siddhpur,Bajra(Pearl Millet/Cumbu),1500,2380,1940
Gujarat,Patan,Siddhpur,Castor Seed,6200,6425,6312
Gujarat,Patan,Siddhpur,Guar Seed(Cluster Beans Seed),4605,4605,4605
Gujarat,Patan,Siddhpur,Isabgul (Psyllium),23500,23500,23500
Gujarat,Patan,Siddhpur,Jowar(Sorghum),4750,6405,5577
Gujarat,Patan,Siddhpur,Mustard,5200,5455,5327
Gujarat,Patan,Siddhpur,Wheat,2225,2510,2367
Gujarat,Porbandar,Porbandar,Apple,8000,12000,10000
Gujarat,Porbandar,Porbandar,Bajra(Pearl Millet/Cumbu),2150,2255,2205
Gujarat,Porbandar,Porbandar,Banana,2000,2500,2250
Gujarat,Porbandar,Porbandar,Bhindi(Ladies Finger),1500,2500,2000
Gujarat,Porbandar,Porbandar,Brinjal,3000,3500,3250
Gujarat,Porbandar,Porbandar,Cabbage,2000,2500,2250
Gujarat,Porbandar,Porbandar,Cauliflower,4000,5000,4500
Gujarat,Porbandar,Porbandar,Coriander(Leaves),10000,10500,10250
Gujarat,Porbandar,Porbandar,Corriander seed,5450,6500,5975
Gujarat,Porbandar,Porbandar,Cummin Seed(Jeera),40625,40625,40625
Gujarat,Porbandar,Porbandar,Green Chilli,4500,5500,5000
Gujarat,Porbandar,Porbandar,Green Gram (Moong)(Whole),8000,8625,8315
Gujarat,Porbandar,Porbandar,Groundnut,6200,7500,6850
Gujarat,Porbandar,Porbandar,Groundnut (Split),8275,11525,9900
Gujarat,Porbandar,Porbandar,Guar,7000,8000,7500
Gujarat,Porbandar,Porbandar,Kabuli Chana(Chickpeas-White),11300,11300,11300
Gujarat,Porbandar,Porbandar,Kulthi(Horse Gram),4250,4450,4350
Gujarat,Porbandar,Porbandar,Lemon,2500,3500,3000
Gujarat,Porbandar,Porbandar,Mousambi(Sweet Lime),2500,3500,3000
Gujarat,Porbandar,Porbandar,Onion,1750,2250,2000
Gujarat,Porbandar,Porbandar,Pomegranate,2000,3000,2500
Gujarat,Porbandar,Porbandar,Potato,1250,1750,1500
Gujarat,Porbandar,Porbandar,"Sesamum(Sesame,Gingelly,Til)",15975,16425,16200
Gujarat,Porbandar,Porbandar,Tomato,10000,11000,10500
Gujarat,Porbandar,Porbandar,Wheat,1975,2000,1990
Gujarat,Porbandar,Porbandar,Wheat,2170,2385,2280
Gujarat,Rajkot,Dhoraji,Arhar (Tur/Red Gram)(Whole),9005,9505,9305
Gujarat,Rajkot,Dhoraji,Bengal Gram(Gram)(Whole),4680,4980,4980
Gujarat,Rajkot,Dhoraji,Corriander seed,7330,7455,7330
Gujarat,Rajkot,Dhoraji,Soyabean,4580,4705,4655
Gujarat,Rajkot,Dhoraji,Wheat,1980,2540,2465
Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,6000,15000,10500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Banana,2000,2600,2300
Gujarat,Rajkot,Gondal(Veg.market Gondal),Bhindi(Ladies Finger),2000,5000,3500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Brinjal,1500,6000,3750
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cabbage,1500,3500,2500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Carrot,2000,3000,2500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cauliflower,2000,5000,3500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Chikoos(Sapota),2000,4000,3000
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cucumbar(Kheera),1000,4000,2500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Green Chilli,4000,8000,6000
Gujarat,Rajkot,Gondal(Veg.market Gondal),Guar,3000,12000,7500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Lemon,1200,3000,2100
Gujarat,Rajkot,Gondal(Veg.market Gondal),Mousambi(Sweet Lime),3000,4500,3750
Gujarat,Rajkot,Gondal(Veg.market Gondal),Orange,6000,8000,7000
Gujarat,Rajkot,Gondal(Veg.market Gondal),Papaya,1000,2000,1500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Pomegranate,1000,4000,2500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Tomato,10000,13000,11500
Gujarat,Rajkot,Jasdan,Arhar (Tur/Red Gram)(Whole),5250,8000,7000
Gujarat,Rajkot,Jasdan,Bajra(Pearl Millet/Cumbu),1750,2150,1940
Gujarat,Rajkot,Jasdan,Beans,7750,15500,14000
Gujarat,Rajkot,Jasdan,Castor Seed,5000,5900,5250
Gujarat,Rajkot,Jasdan,Cotton,6750,7325,7075
Gujarat,Rajkot,Jasdan,Cummin Seed(Jeera),42500,60000,52000
Gujarat,Rajkot,Jasdan,Green Gram (Moong)(Whole),5000,8000,6750
Gujarat,Rajkot,Jasdan,Ground Nut Seed,150,230,210
Gujarat,Rajkot,Jasdan,Groundnut,6750,8250,7500
Gujarat,Rajkot,Jasdan,Jowar(Sorghum),3500,4750,4250
Gujarat,Rajkot,Jasdan,Maize,2605,2605,2605
Gujarat,Rajkot,Jasdan,Methi Seeds,5000,6750,6000
Gujarat,Rajkot,Jasdan,Mustard,4000,5750,4900
Gujarat,Rajkot,Jasdan,"Sesamum(Sesame,Gingelly,Til)",12500,16250,15000
Gujarat,Rajkot,Jasdan,"Sesamum(Sesame,Gingelly,Til)",15000,17755,16250
Gujarat,Rajkot,Jasdan,Soyabean,4000,4725,4650
Gujarat,Rajkot,Jasdan,Wheat,2050,2400,2175
Gujarat,Rajkot,Jasdan,Wheat,2125,2725,2225
Gujarat,Rajkot,Jasdan(Vichhiya),Cotton,6750,7165,6960
Gujarat,Rajkot,Morbi,Bajra(Pearl Millet/Cumbu),2265,2265,2265
Gujarat,Rajkot,Morbi,Bengal Gram(Gram)(Whole),3500,5110,4305
Gujarat,Rajkot,Morbi,Bhindi(Ladies Finger),2000,3000,2500
Gujarat,Rajkot,Morbi,Bitter gourd,2500,3500,3000
Gujarat,Rajkot,Morbi,Bottle gourd,3500,4500,4000
Gujarat,Rajkot,Morbi,Brinjal,3500,5000,4250
Gujarat,Rajkot,Morbi,Cabbage,2000,2500,2250
Gujarat,Rajkot,Morbi,Cotton,5500,6500,6000
Gujarat,Rajkot,Morbi,Cucumbar(Kheera),500,2000,1250
Gujarat,Rajkot,Morbi,Cummin Seed(Jeera),33150,56500,44825
Gujarat,Rajkot,Morbi,Green Chilli,4500,6000,5250
Gujarat,Rajkot,Morbi,Guar,7000,8000,7500
Gujarat,Rajkot,Morbi,Guar Seed(Cluster Beans Seed),5250,6300,5775
Gujarat,Rajkot,Morbi,Jowar(Sorghum),3520,3520,3520
Gujarat,Rajkot,Morbi,Lemon,500,1200,950
Gujarat,Rajkot,Morbi,Onion,700,1700,1200
Gujarat,Rajkot,Morbi,"Sesamum(Sesame,Gingelly,Til)",15050,17210,16130
Gujarat,Rajkot,Morbi,Tomato,10500,12000,11250
Gujarat,Rajkot,Morbi,Wheat,2130,2530,2330
Gujarat,Rajkot,Rajkot,Arhar (Tur/Red Gram)(Whole),5500,8925,8250
Gujarat,Rajkot,Rajkot,Bajra(Pearl Millet/Cumbu),1525,2375,2075
Gujarat,Rajkot,Rajkot,Bengal Gram(Gram)(Whole),4450,5000,4900
Gujarat,Rajkot,Rajkot,Bengal Gram(Gram)(Whole),9750,13000,11750
Gujarat,Rajkot,Rajkot,Black Gram (Urd Beans)(Whole),6925,8200,7680
Gujarat,Rajkot,Rajkot,Castor Seed,5555,6380,6220
Gujarat,Rajkot,Rajkot,Corriander seed,7000,9050,7900
Gujarat,Rajkot,Rajkot,Corriander seed,6400,8105,7550
Gujarat,Rajkot,Rajkot,Cotton,6750,7400,7200
Gujarat,Rajkot,Rajkot,Cummin Seed(Jeera),51000,59500,56555
Gujarat,Rajkot,Rajkot,Green Gram (Moong)(Whole),7250,8925,8125
Gujarat,Rajkot,Rajkot,Ground Nut Seed,10200,11850,10850
Gujarat,Rajkot,Rajkot,Groundnut,7500,8535,7950
Gujarat,Rajkot,Rajkot,Groundnut,7250,8065,7850
Gujarat,Rajkot,Rajkot,Jowar(Sorghum),4350,5110,4750
Gujarat,Rajkot,Rajkot,Methi Seeds,5250,7950,6850
Gujarat,Rajkot,Rajkot,Mustard,4850,5250,5100
Gujarat,Rajkot,Rajkot,"Sesamum(Sesame,Gingelly,Til)",13350,17250,16400
Gujarat,Rajkot,Rajkot,"Sesamum(Sesame,Gingelly,Til)",15500,17500,16750
Gujarat,Rajkot,Rajkot,Wheat,2120,2440,2335
Gujarat,Rajkot,Rajkot,Wheat,2230,2665,2450
Gujarat,Rajkot,Rajkot(Ghee Peeth),Bhindi(Ladies Finger),3250,5750,4625
Gujarat,Rajkot,Rajkot(Ghee Peeth),Bottle gourd,1500,3500,2750
Gujarat,Rajkot,Rajkot(Ghee Peeth),Brinjal,1750,3100,2750
Gujarat,Rajkot,Rajkot(Ghee Peeth),Cluster beans,4750,7500,6125
Gujarat,Rajkot,Rajkot(Ghee Peeth),Coriander(Leaves),5000,8000,6250
Gujarat,Rajkot,Rajkot(Ghee Peeth),Ginger(Green),12500,16000,14250
Gujarat,Rajkot,Rajkot(Ghee Peeth),Green Chilli,3000,5000,4500
Gujarat,Rajkot,Rajkot(Ghee Peeth),Lemon,1000,2500,1750
Gujarat,Rajkot,Rajkot(Ghee Peeth),Onion,255,1555,1000
Gujarat,Rajkot,Rajkot(Ghee Peeth),Potato,750,1625,1300
Gujarat,Rajkot,Rajkot(Ghee Peeth),Tomato,8500,12000,9750
Gujarat,Sabarkantha,Khedbrahma,Wheat,2200,2500,2350
Gujarat,Surat,Bardoli(Katod),Bhindi(Ladies Finger),4000,5000,4500
Gujarat,Surat,Bardoli(Katod),Brinjal,2000,3000,2500
Gujarat,Surat,Surat,Banana - Green,1100,1600,1350
Gujarat,Surat,Surat,Beetroot,1200,2000,1600
Gujarat,Surat,Surat,Bhindi(Ladies Finger),2000,5000,3500
Gujarat,Surat,Surat,Bitter gourd,2600,5200,3900
Gujarat,Surat,Surat,Bottle gourd,2000,5500,3750
Gujarat,Surat,Surat,Brinjal,2500,5300,3900
Gujarat,Surat,Surat,Cabbage,900,1800,1350
Gujarat,Surat,Surat,Capsicum,4000,7000,5500
Gujarat,Surat,Surat,Carrot,1200,2000,1600
Gujarat,Surat,Surat,Cauliflower,700,3300,2000
Gujarat,Surat,Surat,Cluster beans,4000,8000,6000
Gujarat,Surat,Surat,Cowpea(Veg),9000,12500,10750
Gujarat,Surat,Surat,Cucumbar(Kheera),1000,2000,1500
Gujarat,Surat,Surat,Drumstick,2500,4000,3250
Gujarat,Surat,Surat,Elephant Yam (Suran),4500,5300,4900
Gujarat,Surat,Surat,French Beans (Frasbean),4000,7000,5500
Gujarat,Surat,Surat,Ginger(Green),13000,14500,13750
Gujarat,Surat,Surat,Green Chilli,4000,6000,5000
Gujarat,Surat,Surat,Groundnut pods (raw),4000,7500,5750
Gujarat,Surat,Surat,Indian Beans (Seam),3000,5000,4000
Gujarat,Surat,Surat,Kartali (Kantola),6000,14000,10000
Gujarat,Surat,Surat,Lemon,600,2600,1600
Gujarat,Surat,Surat,Little gourd (Kundru),4000,8000,6000
Gujarat,Surat,Surat,Onion,600,1850,1225
Gujarat,Surat,Surat,Papaya (Raw),1300,1800,1550
Gujarat,Surat,Surat,Peas cod,7500,13500,10500
Gujarat,Surat,Surat,Pegeon Pea (Arhar Fali),10000,15000,12500
Gujarat,Surat,Surat,Pointed gourd (Parval),2000,4300,3150
Gujarat,Surat,Surat,Potato,700,1750,1225
Gujarat,Surat,Surat,Pumpkin,800,1400,1100
Gujarat,Surat,Surat,Ridgeguard(Tori),4000,7000,5500
Gujarat,Surat,Surat,Snakeguard,2000,2750,2375
Gujarat,Surat,Surat,Sponge gourd,2000,3500,2750
Gujarat,Surat,Surat,Sweet Potato,2500,3250,2875
Gujarat,Surat,Surat,Tomato,6000,13000,9500
Gujarat,Surat,Surat,Turmeric (raw),2000,3700,2850
Gujarat,Surendranagar,Chotila,Cotton,6000,8000,7000
Gujarat,Surendranagar,Chotila,Wheat,2000,2800,2400
Gujarat,Surendranagar,Dasada Patadi,Castor Seed,5700,5750,5725
Gujarat,Surendranagar,Dasada Patadi,Cummin Seed(Jeera),57500,59630,58565
Gujarat,Surendranagar,Dasada Patadi,Isabgul (Psyllium),22750,24000,23375
Gujarat,Surendranagar,Dhragradhra,Ajwan,6205,6320,6262
Gujarat,Surendranagar,Dhragradhra,Castor Seed,6205,6320,6262
Gujarat,Surendranagar,Halvad,Castor Seed,6200,6370,6325
Gujarat,Surendranagar,Halvad,Corriander seed,6505,7930,7650
Gujarat,Surendranagar,Halvad,Cotton,6250,7110,7025
Gujarat,Surendranagar,Halvad,Cummin Seed(Jeera),50000,58050,57500
Gujarat,Surendranagar,Halvad,Guar Seed(Cluster Beans Seed),5500,6075,5950
Gujarat,Surendranagar,Halvad,Mustard,6505,6990,6900
Gujarat,Surendranagar,Halvad,"Sesamum(Sesame,Gingelly,Til)",14500,17355,16750
Gujarat,Surendranagar,Halvad,Wheat,2320,2525,2450
Gujarat,Surendranagar,Vadhvan,Amaranthus,2500,3500,3000
Gujarat,Surendranagar,Vadhvan,Banana - Green,1000,1500,1250
Gujarat,Surendranagar,Vadhvan,Bhindi(Ladies Finger),3500,5000,4250
Gujarat,Surendranagar,Vadhvan,Bitter gourd,3000,4000,3500
Gujarat,Surendranagar,Vadhvan,Bottle gourd,3000,3500,3250
Gujarat,Surendranagar,Vadhvan,Brinjal,3500,4500,4000
Gujarat,Surendranagar,Vadhvan,Cabbage,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Carrot,2500,3000,2750
Gujarat,Surendranagar,Vadhvan,Cauliflower,4000,5000,4500
Gujarat,Surendranagar,Vadhvan,Coriander(Leaves),10000,10500,10250
Gujarat,Surendranagar,Vadhvan,Cucumbar(Kheera),2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Drumstick,3000,4000,3500
Gujarat,Surendranagar,Vadhvan,Elephant Yam (Suran),3500,4000,3750
Gujarat,Surendranagar,Vadhvan,Garlic,7500,13500,10500
Gujarat,Surendranagar,Vadhvan,Green Chilli,4000,5000,4500
Gujarat,Surendranagar,Vadhvan,Guar,8000,9000,8500
Gujarat,Surendranagar,Vadhvan,Lemon,1000,2000,1500
Gujarat,Surendranagar,Vadhvan,Methi(Leaves),5000,7500,6250
Gujarat,Surendranagar,Vadhvan,Onion,1500,2000,1750
Gujarat,Surendranagar,Vadhvan,Onion Green,3500,4000,3750
Gujarat,Surendranagar,Vadhvan,Peas Wet,9000,10000,9500
Gujarat,Surendranagar,Vadhvan,Potato,1250,1450,1350
Gujarat,Surendranagar,Vadhvan,Raddish,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Ridgeguard(Tori),4000,6000,5000
Gujarat,Surendranagar,Vadhvan,Spinach,3000,4000,3500
Gujarat,Surendranagar,Vadhvan,Tinda,3000,4000,3500
Gujarat,Surendranagar,Vadhvan,Tomato,10000,11500,10750
Gujarat,Vadodara(Baroda),Padra,Bhindi(Ladies Finger),3500,4000,3750
Gujarat,Vadodara(Baroda),Padra,Bitter gourd,2500,4000,3250
Gujarat,Vadodara(Baroda),Padra,Bottle gourd,2500,3500,3000
Gujarat,Vadodara(Baroda),Padra,Brinjal,4000,4500,4250
Gujarat,Vadodara(Baroda),Padra,Cabbage,1500,2000,1750
Gujarat,Vadodara(Baroda),Padra,Cauliflower,2500,3000,2750
Gujarat,Vadodara(Baroda),Padra,Cluster beans,6000,7000,6500
Gujarat,Vadodara(Baroda),Padra,Colacasia,3000,3500,3250
